Name,Dates,Prices,Link
2 EVGA GTX 550TI Graphics Cards (Read Description),2022-03-21 00:00:00,51.0,https://www.ebay.com/itm/255438735928?epid=0&hash=item3b7955ca38:g:xbIAAOSwt9hiMcOR
MSI GeForce GTX 1050 2GB OC Graphics Video Gaming Card ,2022-03-20 00:00:00,91.0,https://www.ebay.com/itm/403545135388?epid=3034200544&hash=item5df52a191c:g:6oUAAOSwyYliL1Wy
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-20 00:00:00,150.0,https://www.ebay.com/itm/325111015850?epid=20003297363&hash=item4bb22069aa:g:cGgAAOSwjyNiN8~k
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-20 00:00:00,360.0,https://www.ebay.com/itm/175121605708?epid=5026512636&hash=item28c60fa44c:g:F8gAAOSwZdxg0mh5
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-20 00:00:00,51.0,https://www.ebay.com/itm/284705348836?epid=20003297363&hash=item4249c2dce4:g:yd0AAOSwrltiMUlb
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-20 00:00:00,132.5,https://www.ebay.com/itm/203867843651?epid=20003297363&hash=item2f77786c43:g:vH0AAOSwYgZiLpej
PNY GeForce GTX 1050 Ti XLR8 Gaming OC 4GB GDDR5 128-Bit Video Graphics Card,2022-03-20 00:00:00,130.0,https://www.ebay.com/itm/115304102157?epid=14009503784&hash=item1ad8a8f90d:g:ghQAAOSwYM9iN1g4
EVGA GeForce GTX 1050 Ti SSC GAMING 4GB GDDR5 Graphics Card (04G-P4-6255-KB),2022-03-20 00:00:00,122.5,https://www.ebay.com/itm/255434721117?epid=631607182&hash=item3b7918875d:g:LJUAAOSw9zliLo-Z
PNY GeForce GTX 1050TI 4GB Graphics Card ,2022-03-20 00:00:00,149.0,https://www.ebay.com/itm/165388629076?hash=item2681ee3454:g:ATMAAOSwNlNiK9mA
ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-20 00:00:00,129.0,https://www.ebay.com/itm/175208700682?epid=18036427347&hash=item28cb409b0a:g:e8EAAOSwMcxiN7CP
MSI NVIDIA GeForce GTX 1050 Ti 4GB OC,2022-03-20 00:00:00,137.5,https://www.ebay.com/itm/304396441918?epid=12021678942&hash=item46df71193e:g:ZGoAAOSwxWtiLnVW
"EVGA GeForce GTX 1050 Ti SC GAMING, 04G-P4-6253-KR, 4GB GDDR5, DX12",2022-03-20 00:00:00,142.0,https://www.ebay.com/itm/224884855513?hash=item345c2e92d9:g:1MwAAOSwIwdiLmJD
PNY NVIDIA GTX 1050ti XLR8 Gaming Graphics Card,2022-03-20 00:00:00,150.0,https://www.ebay.com/itm/353958229028?hash=item52698df424:g:C6sAAOSwczNiLePV
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-20 00:00:00,145.0,https://www.ebay.com/itm/353958723544?epid=12021678942&hash=item5269957fd8:g:i0oAAOSwt9hiLlJT
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-20 00:00:00,140.0,https://www.ebay.com/itm/334363136684?epid=10021692240&hash=item4dd99892ac:g:9W4AAOSw8WZiLk1O
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-20 00:00:00,120.0,https://www.ebay.com/itm/175198882662?epid=12021678942&hash=item28caaacb66:g:Y80AAOSwX55iLjSt
GIGABYTE GeForce GTX 1050 TI G1 Gaming 4gb Card,2022-03-20 00:00:00,155.78,https://www.ebay.com/itm/363764754884?epid=9026500098&hash=item54b211a9c4:g:7IUAAOSwsWtiMMzc
ZOTAC GeForce GTX 1050 TI OC Edition 4gb Gddr5,2022-03-20 00:00:00,112.5,https://www.ebay.com/itm/403538027983?hash=item5df4bda5cf:g:DScAAOSw205iJOrt
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-20 00:00:00,164.5,https://www.ebay.com/itm/134052785776?epid=5026512636&hash=item1f362b2e70:g:Y44AAOSwSDtiLiIs
GTX 1050 ti 4gb OC. Very clean card.  Works Great.  Priced to sell.,2022-03-20 00:00:00,145.0,https://www.ebay.com/itm/224896318877?hash=item345cdd7d9d:g:reUAAOSwMWpiNzQr
"AS IS - EVGA GeForce GTX 1050 TI SC (4GB, GDDR5) - 04G-P4-6251-KR",2022-03-20 00:00:00,35.0,https://www.ebay.com/itm/115296302353?epid=20003297363&hash=item1ad831f511:g:P8UAAOSwq7liMKSQ
1X (Professional GTX1050TI 2GB DDR5 Graphics Card Green 128Bit DVI VGA GPU SPIO 1),2022-03-19 00:00:00,58.21,https://www.ebay.com/itm/275074548361?hash=item400bb88289:g:UxAAAOSwXBBhwwbR
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-19 00:00:00,131.0,https://www.ebay.com/itm/125198825658?epid=20003297363&hash=item1d266e78ba:g:rs0AAOSwROxiLY0J
"WORKING, Slightly Used EVGA Geforce GTX 1050",2022-03-19 00:00:00,112.5,https://www.ebay.com/itm/393979864995?epid=16021686725&hash=item5bbb07a7a3:g:SJwAAOSwvRNiKY3k
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-19 00:00:00,152.5,https://www.ebay.com/itm/304396245594?hash=item46df6e1a5a:g:91AAAOSwNcxh4Zca
PNY GeForce GTX 1050 Ti OC 4GB GDDR5 Graphics Card,2022-03-19 00:00:00,155.5,https://www.ebay.com/itm/373974526822?hash=item57129e6b66:g:RE4AAOSwebJiHZ1H
Asus GeForce GTX 1050 Ti 4GB GDDR5 Video Graphics Card DUAL-GTX1050TI-O4G,2022-03-19 00:00:00,187.99,https://www.ebay.com/itm/175191669269?epid=5027250635&hash=item28ca3cba15:g:TYgAAOSwGoRiJ6wE
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5X Gaming Graphics Card (V335-001R),2022-03-19 00:00:00,150.0,https://www.ebay.com/itm/363761419854?epid=2111811957&hash=item54b1dec64e:g:WP0AAOSw6lZhlqTV
Nvidia EVGA Geforce GTX 1050 Ti Used Fully Tested,2022-03-19 00:00:00,132.5,https://www.ebay.com/itm/194911188184?hash=item2d619cb4d8:g:Q4IAAOSwNJZiGlGN
GIGABYTE GeForce GTX 1050 Ti OC 4GB GDDR5 - 128 Bit PCI-E (GV-N105TOC-4GD),2022-03-19 00:00:00,130.5,https://www.ebay.com/itm/165387659511?epid=4021689123&hash=item2681df68f7:g:sxQAAOSwqDdhrzix
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-19 00:00:00,133.5,https://www.ebay.com/itm/144459202252?epid=20003297363&hash=item21a2707ecc:g:k1YAAOSwgKtiLPTx
Fake 1050 Ti - FOR PARTS OR NOT WORKING,2022-03-19 00:00:00,35.0,https://www.ebay.com/itm/234353855540?hash=item3690940c34:g:YwwAAOSwMpNhyi-U
GIGABYTE GeForce GTX 1050 2GB Graphics Card,2022-03-19 00:00:00,115.0,https://www.ebay.com/itm/234463091813?epid=25026719829&hash=item369716dc65:g:kP0AAOSwUiBiK6f4
Gigabyte Geforce GTX 1050 Ti OC 4GB GDDR5 128 Bit PCI-E Graphic Card (GV-N105TOC,2022-03-19 00:00:00,148.5,https://www.ebay.com/itm/373974174818?epid=4021689123&hash=item5712990c62:g:CygAAOSwteZiLNNW
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-19 00:00:00,126.0,https://www.ebay.com/itm/255432067614?epid=12021678942&hash=item3b78f00a1e:g:LNQAAOSwY8ViGwGo
MSI NVIDIA GeForce GTX 1050 Ti Gaming X 4GB GPU GDDR5X (V335-028) GENTLY USED!,2022-03-18 00:00:00,135.5,https://www.ebay.com/itm/304399566818?epid=2111811957&hash=item46dfa0c7e2:g:j~QAAOSwO3xiKB9h
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-18 00:00:00,112.5,https://www.ebay.com/itm/154901527614?epid=18032167986&hash=item2410d9bc3e:g:Z1IAAOSwrhtiMV8Q
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-18 00:00:00,140.0,https://www.ebay.com/itm/353956320596?epid=12021678942&hash=item526970d554:g:XKIAAOSwYyxiK~3I
EVGA Geforce GTX 1050 (02G-P4-6150-KR) 2GB Graphics Card [Tested/Works/VGC],2022-03-18 00:00:00,135.0,https://www.ebay.com/itm/154897172419?epid=16021686725&hash=item24109747c3:g:jzkAAOSwBR5iLgSa
Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition PH-GTX1050TI-4G Graphic Card ,2022-03-18 00:00:00,155.5,https://www.ebay.com/itm/304396260046?epid=28031984310&hash=item46df6e52ce:g:LwsAAOSwYqZiG-Z2
MSI GeForce GTX 1050 Ti Low Profile 4GB PCI Express 3.0 Graphics Card,2022-03-18 00:00:00,175.6,https://www.ebay.com/itm/144458040183?epid=2305807244&hash=item21a25ec377:g:sVwAAOSw1iZiK-hJ
Dell GeForce GTX 1050 Ti Single Slot 4GB GDDR5 Graphics Card,2022-03-18 00:00:00,132.5,https://www.ebay.com/itm/294858519301?hash=item44a6eff305:g:M88AAOSwovliK6jA
GIGABYTE GeForce GTX 1050 Gaming 2GB GDDR5 Video Card (GV-N1050G1 GAMING-2GD),2022-03-18 00:00:00,96.0,https://www.ebay.com/itm/313914423383?epid=2068607606&hash=item4916c1f857:g:hekAAOSwywdiJ86v
Geforce GTX 1050 2gb GDDR5,2022-03-18 00:00:00,63.0,https://www.ebay.com/itm/125196122871?hash=item1d26453af7:g:lygAAOSwwC9hvE4n
GIGABYTE GeForce GTX 1050ti 4GB GDDR5 Low Profile Graphics Card (GVN105TOC4GL),2022-03-18 00:00:00,200.0,https://www.ebay.com/itm/203873513558?epid=11030515113&hash=item2f77cef056:g:CqwAAOSwz0FiM7Re
MSI NVIDIA GeForce GTX 1050 Ti 4GB OC,2022-03-18 00:00:00,111.0,https://www.ebay.com/itm/384782726939?epid=12021678942&hash=item5996d6771b:g:NWEAAOSw0MZiMPZz
NIVDIA GEFORCE GTX 1050 Ti GRAPHICS CARD 4G ,2022-03-18 00:00:00,70.0,https://www.ebay.com/itm/294871447665?hash=item44a7b53871:g:KLMAAOSw1iZiNMPP
"Broken - Asus PH-GTX1050Ti-4G , 1050Ti Phoenix 4GB",2022-03-18 00:00:00,54.0,https://www.ebay.com/itm/265590499312?hash=item3dd66d67f0:g:hCIAAOSwyWpiK57C
"Broken - Asus PH-GTX1050Ti-4G , 1050Ti Phoenix 4GB",2022-03-18 00:00:00,61.0,https://www.ebay.com/itm/255430698616?hash=item3b78db2678:g:EbcAAOSw3GJiK50x
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-18 00:00:00,118.5,https://www.ebay.com/itm/384776232752?epid=20003297363&hash=item5996735f30:g:7F0AAOSwgP9iK5TJ
Zotac geforce gtx 1050 2gb SFF,2022-03-18 00:00:00,125.5,https://www.ebay.com/itm/255430591964?hash=item3b78d985dc:g:4qEAAOSwoQBiHBA2
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-18 00:00:00,169.0,https://www.ebay.com/itm/165386300262?epid=5026512636&hash=item2681caab66:g:YIYAAOSwFjxiMRkM
MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-03-18 00:00:00,163.0,https://www.ebay.com/itm/115289428511?epid=22025879252&hash=item1ad7c9121f:g:eHMAAOSwDzZiK29p
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-18 00:00:00,238.0,https://www.ebay.com/itm/255437332206?epid=21030523268&hash=item3b79405eee:g:zVsAAOSw32ViMKSg
GIGABYTE GeForce GTX 1050 2GB Graphics Card,2022-03-18 00:00:00,155.0,https://www.ebay.com/itm/313907694281?epid=25026719829&hash=item49165b4ac9:g:Q6YAAOSwr61iKUuP
DELL GEFORCE GTX 1050TI 4GB GDDR5 GRAPHICS CARD CN-0DVP9W 0DVP9W DVP9W ,2022-03-17 00:00:00,169.99,https://www.ebay.com/itm/224892006027?hash=item345c9bae8b:g:giwAAOSwp25iM5~o
msi geforce gtx 1050 ti gaming x 4g graphics card,2022-03-17 00:00:00,185.0,https://www.ebay.com/itm/175149183012?hash=item28c7b47024:g:PDMAAOSwxRdh3Ve-
MSI GeForce GTX 1050 Ti 4GB HDMI DP DVI Low Pro Graphics Card GTX 1050 TI 4GT LP,2022-03-17 00:00:00,230.0,https://www.ebay.com/itm/284696275440?epid=20032166712&hash=item42493869f0:g:6D0AAOSwOepiK3zG
Empty BOX ONLY: MSI GeForce GTX 1050 Ti 4GT OC GTX1050Ti NVIDIA Packaging,2022-03-17 00:00:00,17.77,https://www.ebay.com/itm/203488507207?hash=item2f60dc3547:g:3skAAOSwLLdgwNMc
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-17 00:00:00,179.5,https://www.ebay.com/itm/304396245063?hash=item46df6e1847:g:91AAAOSwNcxh4Zca
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-17 00:00:00,160.5,https://www.ebay.com/itm/304396264514?epid=5026512636&hash=item46df6e6442:g:ZsQAAOSwVKdhdb~G
GTX1050Ti Graphics Card With Fan Smart Temperature Control GDDR5 HD 128 Bit For,2022-03-17 00:00:00,94.75,https://www.ebay.com/itm/325093972642?hash=item4bb11c5aa2:g:svkAAOSwMbZiKifA
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-17 00:00:00,150.27,https://www.ebay.com/itm/363759086358?epid=10021692240&hash=item54b1bb2b16:g:JFEAAOSwiHtiKoIm
Gigabyte Geforce GTX 1050 2GB GDDR5 128 Bit PCI-E Graphic Card (GV-N1050OC-2GD),2022-03-17 00:00:00,90.93,https://www.ebay.com/itm/353954879260?epid=25026719829&hash=item52695ad71c:g:UsgAAOSwbCFiKndY
Open Box - Asus PH-GTX1050TI-4G GeForce GTX 1050 Ti 4GB Gaming Graphics Card,2022-03-17 00:00:00,152.5,https://www.ebay.com/itm/234460217086?epid=28031984310&hash=item3696eafefe:g:zsIAAOSwqodiKmmV
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-17 00:00:00,169.99,https://www.ebay.com/itm/224888838294?epid=12021678942&hash=item345c6b5896:g:stIAAOSwpJtiMVip
Zotac GeForce 4 GB GTX1050ti Gaming two Fans Tested working Excellent,2022-03-17 00:00:00,199.0,https://www.ebay.com/itm/274951039502?hash=item40045bea0e:g:WDkAAOSwCeBhROj4
"Gigabyte GV-N105TD5-4GD 4GB GDDR5 PCIe Video Card, Clean, Tested [GTX1050 Ti]",2022-03-17 00:00:00,137.5,https://www.ebay.com/itm/203863141519?epid=5026512636&hash=item2f7730ac8f:g:HakAAOSwzpdiKkrv
EVGA SUPERCLOCKED GEFORCE GTX 1050Ti  4GB (04G-P4-6253-KR),2022-03-17 00:00:00,123.0,https://www.ebay.com/itm/194905996201?epid=20003297363&hash=item2d614d7ba9:g:fFoAAOSwZlxiKj1V
EVGA Geforce GTX 1050 2GB Graphics Card,2022-03-17 00:00:00,89.0,https://www.ebay.com/itm/325101032412?epid=16021686725&hash=item4bb18813dc:g:bvoAAOSweGZiL4bW
Broken - Zotac Geforce GTX 1050 Ti 4GB 128BIT GDDR5,2022-03-17 00:00:00,66.0,https://www.ebay.com/itm/255428860276?epid=14026724690&hash=item3b78bf1974:g:S1kAAOSwmg9iKj0A
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD) Broken,2022-03-17 00:00:00,60.0,https://www.ebay.com/itm/255428853321?epid=5026512636&hash=item3b78befe49:g:LA4AAOSwhjBiKjuD
EVGA Geforce GTX 1050 (02G-P4-6150-KR) 2GB Graphics Card,2022-03-17 00:00:00,140.0,https://www.ebay.com/itm/154891117827?epid=16021686725&hash=item24103ae503:g:EI4AAOSww4RiKRmw
Msi GEFORCE GTX 1050 Ti 4GB video card,2022-03-17 00:00:00,175.0,https://www.ebay.com/itm/325094024058?hash=item4bb11d237a:g:kf4AAOSwauBiEXyF
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-17 00:00:00,147.0,https://www.ebay.com/itm/224882774282?epid=5026512636&hash=item345c0ed10a:g:r6sAAOSwTntiLM7X
NVIDIA Dell GeForce GTX 1050TI 4GB GDDR5 Graphics Card,2022-03-17 00:00:00,123.74,https://www.ebay.com/itm/255368050355?hash=item3b751f36b3:g:B8UAAOSwmDFh--77
geforce gtx 1050 ti 4gb gddr5,2022-03-17 00:00:00,215.0,https://www.ebay.com/itm/313911535607?hash=item491695e7f7:g:SSUAAOSwp7ViLRkA
Nvidia Geforce GTX 1050 Ti 4gb gddr5,2022-03-17 00:00:00,150.0,https://www.ebay.com/itm/304399032454?hash=item46df98a086:g:emcAAOSwSDtiMNJa
PNY GeForce GTX 1050 Ti 4GB Graphic Card ,2022-03-17 00:00:00,125.0,https://www.ebay.com/itm/185333719361?epid=2016432983&hash=item2b26c02141:g:FfkAAOSwDg5iF9zW
Gigabyte Geforce GTX 1050 2GB GDDR5 128 Bit PCI-E Graphic Card (GV-N1050D5-2GD),2022-03-16 00:00:00,99.99,https://www.ebay.com/itm/194920517865?hash=item2d622b10e9:g:4ccAAOSwkD5iMm8g
EVGA GeForce GTX 1050 Ti FTW 4GB GDDR5 Graphics Card ACX 3.0,2022-03-16 00:00:00,165.0,https://www.ebay.com/itm/373969318470?hash=item57124ef246:g:kWAAAOSwJw9iKXzq
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-16 00:00:00,142.5,https://www.ebay.com/itm/125191438344?epid=18032167986&hash=item1d25fdc008:g:HMQAAOSwFrRiIDPX
Gtx 1050ti,2022-03-16 00:00:00,142.5,https://www.ebay.com/itm/313907749595?hash=item49165c22db:g:SrUAAOSw2KRiKVVm
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-16 00:00:00,170.0,https://www.ebay.com/itm/304400555629?epid=21030523268&hash=item46dfafde6d:g:tA0AAOSwLdFiMlEh
Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition PH-GTX1050TI-4G Graphic Card ,2022-03-16 00:00:00,142.5,https://www.ebay.com/itm/304396259705?epid=28031984310&hash=item46df6e5179:g:LwsAAOSwYqZiG-Z2
Zotac GeForce GTX 1050 Ti Mini 4GB GDDR5 ZT-P10510A-10L PCIe Video Graphics Card,2022-03-16 00:00:00,175.0,https://www.ebay.com/itm/284696246120?epid=5050670310&hash=item424937f768:g:jnYAAOSwPUZiK3yA
asus geforce gtx 1050 ti 4gb ,2022-03-16 00:00:00,136.0,https://www.ebay.com/itm/325092673665?hash=item4bb1088881:g:xb8AAOSw7vhiKTB-
EVGA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (04GP46255RX),2022-03-16 00:00:00,157.5,https://www.ebay.com/itm/393979412741?epid=760535328&hash=item5bbb00c105:g:oKUAAOSw6RhiKS-2
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-16 00:00:00,162.5,https://www.ebay.com/itm/255426816546?epid=12021678942&hash=item3b789fea22:g:F~gAAOSwArliKPao
Gigabyte NVIDIA GeForce GTX 1050 TI,2022-03-16 00:00:00,80.0,https://www.ebay.com/itm/334365553316?epid=4021689123&hash=item4dd9bd72a4:g:hO0AAOSwn3piKPun
"Gigabyte NVIDIA GeForce Graphics Card GTX 1050 OC, GV-N1050OC-2GD",2022-03-16 00:00:00,152.5,https://www.ebay.com/itm/115296551566?hash=item1ad835c28e:g:BYwAAOSwqm5iMN0P
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-16 00:00:00,145.5,https://www.ebay.com/itm/325092257781?epid=20003297363&hash=item4bb1022ff5:g:7SsAAOSwiMhiKPBj
MSI GeForce GTX 1050 Ti 4GB LP GDDR5 Graphics Card,2022-03-16 00:00:00,280.5,https://www.ebay.com/itm/333262615674?epid=2305807244&hash=item4d97fff47a:g:HNAAAOSwTFRdJYA5
EVGA GeForce GTX 1050 Ti Superclocked 4GB GDDR5 Gaming Graphics Card,2022-03-16 00:00:00,147.5,https://www.ebay.com/itm/154890783467?epid=20003297363&hash=item241035caeb:g:8g8AAOSwGHJiKN7I
MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 ,2022-03-16 00:00:00,165.0,https://www.ebay.com/itm/203863740848?hash=item2f7739d1b0:g:TNcAAOSwVc9iKu1-
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-16 00:00:00,150.0,https://www.ebay.com/itm/255438701759?epid=12021678942&hash=item3b795544bf:g:xBcAAOSwHtliMb4l
"Geforce GTX 1050 ti low profile graphics card, Brand new, Never Used, RRP$330",2022-03-16 00:00:00,195.01,https://www.ebay.com/itm/313905174078?hash=item491634d63e:g:f3IAAOSwZ59iJteg
EVGA GeForce GTX 1050 Ti SSC GAMING 4GB GDDR5 Graphics Card (04G-P4-6255-KR),2022-03-16 00:00:00,100.0,https://www.ebay.com/itm/275215645599?epid=19032163836&hash=item4014217b9f:g:9k8AAOSw5TZiMgJS
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-16 00:00:00,150.0,https://www.ebay.com/itm/154902215718?epid=20003297363&hash=item2410e43c26:g:00IAAOSwRLxiMe6i
Nvidia GTX 1050 2GD5,2022-03-16 00:00:00,100.0,https://www.ebay.com/itm/185331850320?hash=item2b26a39c50:g:zY0AAOSwYjRiKJfX
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-16 00:00:00,177.77,https://www.ebay.com/itm/265587030251?epid=5026512636&hash=item3dd63878eb:g:kSMAAOSwX0xiKS48
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-15 00:00:00,150.0,https://www.ebay.com/itm/313913709840?epid=20003297363&hash=item4916b71510:g:2OsAAOSw9ahiL6Oc
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-15 00:00:00,152.5,https://www.ebay.com/itm/125198771070?epid=20003297363&hash=item1d266da37e:g:W-gAAOSwsjZiLX-L
MSI NVIDIA GeForce GTX 1050 TI Gaming X 4GB GDDR5 Graphics Card,2022-03-15 00:00:00,160.0,https://www.ebay.com/itm/284692976699?hash=item424906143b:g:gC8AAOSwXztiKV41
ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-03-15 00:00:00,134.88,https://www.ebay.com/itm/265585680193?hash=item3dd623df41:g:f6IAAOSwAT1iKCmq
Msi geforce gtx 1050 ti 4 gb video card,2022-03-15 00:00:00,180.0,https://www.ebay.com/itm/234453362393?hash=item36968266d9:g:0jUAAOSwpvBiBens
Gigabyte  GeForce GTX 1050 2GB Graphics Card USED,2022-03-15 00:00:00,142.5,https://www.ebay.com/itm/304384856481?hash=item46dec051a1:g:1foAAOSwNLhiJCQ4
ZOTAC GeForce GTX 1050 2GB Graphics Card #1274,2022-03-15 00:00:00,163.5,https://www.ebay.com/itm/234457603233?hash=item3696c31ca1:g:pIMAAOSw7PFiKAok
"Gigabyte Geforce GTX 1050 G1Gaming 2GB Graphic Card Black, Boost Clock 1556 MHz",2022-03-15 00:00:00,125.25,https://www.ebay.com/itm/115296866828?epid=2068607606&hash=item1ad83a920c:g:qbwAAOSw6yNiMRlP
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-15 00:00:00,165.5,https://www.ebay.com/itm/284690818358?epid=20003297363&hash=item4248e52536:g:aRcAAOSwx5ZiKAC~
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-15 00:00:00,395.0,https://www.ebay.com/itm/304392990942?hash=item46df3c70de:g:91AAAOSwNcxh4Zca
"Asus GeForce GTX 1050 Ti 4GB Phoenix - B8, Not Working",2022-03-15 00:00:00,64.97,https://www.ebay.com/itm/125203750945?epid=28031984310&hash=item1d26b9a021:g:H0kAAOSwXz9h4Iv8
nvidia gtx 1050 ti 4G D5 Graphic,2022-03-15 00:00:00,127.5,https://www.ebay.com/itm/384772552060?hash=item59963b357c:g:HQYAAOSwZNBiKMU4
"EVGA GeForce GTX 1050 SSC GAMING, 02G-P4-6154-KR, 2GB GDDR5 GPU",2022-03-15 00:00:00,150.0,https://www.ebay.com/itm/294856709517?hash=item44a6d4558d:g:MjwAAOSw8uNiKl9m
gtx 1050 ti 4gb Japanese brand,2022-03-15 00:00:00,82.0,https://www.ebay.com/itm/175191744056?hash=item28ca3dde38:g:r7sAAOSwvWBiJ7wk
PNY NVIDIA VCGGTX10502PB GeForce GTX 1050 2gb,2022-03-15 00:00:00,89.0,https://www.ebay.com/itm/373970693872?epid=11026725146&hash=item571263eef0:g:j4kAAOSw6q1iKjCK
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-15 00:00:00,130.5,https://www.ebay.com/itm/265585079611?epid=5026512636&hash=item3dd61ab53b:g:es4AAOSwO0liJ5iJ
msi geforce gtx 1050 ti 4 gb video card,2022-03-15 00:00:00,138.0,https://www.ebay.com/itm/384771132890?hash=item5996258dda:g:8fQAAOSw1FtiJ5JW
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-15 00:00:00,185.0,https://www.ebay.com/itm/265584283250?epid=20003297363&hash=item3dd60e8e72:g:B4YAAOSwMzRiJvU8
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-15 00:00:00,192.0,https://www.ebay.com/itm/165372740156?epid=20003297363&hash=item2680fbc23c:g:V-kAAOSwsiNiJqET
gigabyte geforce gtx 1050 2gb graphics card,2022-03-15 00:00:00,80.0,https://www.ebay.com/itm/234457129463?hash=item3696bbe1f7:g:R7QAAOSwKcNiIWMK
GIGABYTE NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card (GVN105TOC4GL),2022-03-15 00:00:00,235.0,https://www.ebay.com/itm/185336521105?epid=11030515113&hash=item2b26eae191:g:BP8AAOSwlAdiLNLn
GIGABYTE NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card (GVN105TOC4GL),2022-03-15 00:00:00,250.0,https://www.ebay.com/itm/154898098524?epid=11030515113&hash=item2410a5695c:g:FVoAAOSwHzNiLqtj
GIGABYTE GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-15 00:00:00,215.0,https://www.ebay.com/itm/353911513061?epid=11030515113&hash=item5266c51fe5:g:zqEAAOSwtdhiClbd
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-15 00:00:00,187.5,https://www.ebay.com/itm/284690039900?epid=21030523268&hash=item4248d9445c:g:sn8AAOSwki1iHKLC
ASUS GeForce GTX 1050Ti 4GB,2022-03-15 00:00:00,140.5,https://www.ebay.com/itm/275203986821?hash=item40136f9585:g:fQ0AAOSwcB1iKfeQ
ASUS GeForce GTX 1050Ti 4GB,2022-03-15 00:00:00,137.5,https://www.ebay.com/itm/275203972279?hash=item40136f5cb7:g:lWIAAOSwxgtiKfZX
